"Here is a summery/description of the internship:  Junior Cloud Infrastructure Administrator  Duties will include:  * Conceptual Design of Cloud Infrastructural systems such as Google Suite, Microsoft 365, Azure Directory, and more. * Testing and Implementation of various features of the above Cloud Systems. * Data migration from one cloud system to another as well as data population. * Creation and Management of Users, Groups, Permissions and Folder structures of Google Suite cloud environment. * DNS and secure log-on management to various cloud based systems. * Management of Data, back-ups, and archives in the Google Cloud.  How does the above sound? If you need it catered a little bit more towards networking or security just let me know and I can possibly find a replacement or addition of a bullet point above.",High-A
"I will be doing maintenance on our email certificates this Thursday night between 11pm and 1am. This is a measure being taken to further reduce email spam. Issues sending emails between these times may be experienced. To avoid issues, please try to avoid using email during these times. If you have any questions or concerns feel free to reach out to me.",High-A
Does it seem broke? Or is it not taking your password?,High-A
No worries :). Hopefully they are getting them even though you are getting that bounce back. It could be something we fix when we go live fully with Axon. It probably has to do with how the email is generated and it’s contents.,High-A
"From the looks of it, it is yahoo.com that blocked the email message and probably 1 of 4 things is happening.   1. It dropped it by mistake   2. Their servers are getting maintenance   3. The email generated is getting flagged and blocked by their spam blocker  4. They gave you a wrong email address  What I advise for now, confirm the email address, wait until lunchtime and try to send again. If you still see an issue try to send to a different yahoo account. Then let me know if it’s not working at all. If you need any help, just let me know and I will be happy to help as well :).",High-A
"Sorry I haven’t had much time recently. I generated a backup code for you to use. You can continue to use the backup code or enter a new phone number to use. When you login it will prompt you to enter a code now, you may enter:  81233419  And that should log you in. If you have any issues please let me know. I’ll get back to you soon with some next steps on work.",High-A
"Done, the email is no longer forwarding! Let me know if you need anything else!",High-A
"Sorry for the delay in getting back to you, today has been a hectic day :). I am glad you were able to create your account successfully.  You will be working with me directly for the majority of the internship, but we may introduce you to the AM team and have you assist them with some data migration they are working on. But you can look to me as your manager, feel free to ping me with any questions you may have, no question is a dumb question, and don’t worry about asking too many.  I’ll get you setup in slack, our chat application, so it will be easier for you to ping me. Some days my schedule gets pretty insane and you might get a delay like today.",High-A
"If you login again it should let you know what your direct dial phone number will be, and allow you to enter the phone you would like to forward it to.  Let me know if you run into anything else!",High-A
"Sorry I wasn't able to get to this yesterday. Yes, we do have vonage. Unfortunately our account doesn't have that feature supported at the moment, however, we do have IP phones that you can hook a USB headset into. So if you are sitting near your router (or switch) I can get one sent off to you and you can try and hook your headset into it.",High-A
"The one I have access to share with you is telling me you already have access to it. I believe though, Dominic or JT have created a different sales folder that they share out. I would check up with them and see if they have any info on it. Let me know if they don't have what you need!",High-A
